Simulation_ID,Hits,Iterations_Per_Simulation,Estimated_Pi,Actual_Pi,Absolute_Error,Percentage_Error_Percent,Start_Time_ms,End_Time_ms,Duration_ms
1617,39338,50000,3.147040,3.14159265359,0.00544735,0.173394,1790106607277.504395,1790106607310.408691,32.904192
1618,39075,50000,3.126000,3.14159265359,0.01559265,0.496330,1790106607277.504395,1790106607310.408691,32.904192
1619,39342,50000,3.147360,3.14159265359,0.00576735,0.183580,1790106607277.504395,1790106607310.408691,32.904192
1620,39344,50000,3.147520,3.14159265359,0.00592735,0.188673,1790106607277.504395,1790106607310.408691,32.904192
1621,39225,50000,3.138000,3.14159265359,0.00359265,0.114358,1790106607277.504395,1790106607310.408691,32.904192
1622,39334,50000,3.146720,3.14159265359,0.00512735,0.163209,1790106607277.504395,1790106607310.408691,32.904192
1623,39149,50000,3.131920,3.14159265359,0.00967265,0.307890,1790106607277.504395,1790106607310.408691,32.904192
1624,39187,50000,3.134960,3.14159265359,0.00663265,0.211124,1790106607277.504395,1790106607310.408691,32.904192
1625,39126,50000,3.130080,3.14159265359,0.01151265,0.366459,1790106607277.504395,1790106607310.408691,32.904192
1626,39359,50000,3.148720,3.14159265359,0.00712735,0.226870,1790106607277.504395,1790106607310.408691,32.904192
1627,39326,50000,3.146080,3.14159265359,0.00448735,0.142837,1790106607277.504395,1790106607310.408691,32.904192
1628,39293,50000,3.143440,3.14159265359,0.00184735,0.058803,1790106607277.504395,1790106607310.408691,32.904192
1629,39123,50000,3.129840,3.14159265359,0.01175265,0.374099,1790106607277.504395,1790106607310.408691,32.904192
1630,39330,50000,3.146400,3.14159265359,0.00480735,0.153023,1790106607277.504395,1790106607310.408691,32.904192
1631,39336,50000,3.146880,3.14159265359,0.00528735,0.168301,1790106607277.504395,1790106607310.408691,32.904192
1632,39213,50000,3.137040,3.14159265359,0.00455265,0.144915,1790106607277.504395,1790106607310.423096,32.918528
1633,39342,50000,3.147360,3.14159265359,0.00576735,0.183580,1790106607277.504395,1790106607310.423096,32.918528
1634,39374,50000,3.149920,3.14159265359,0.00832735,0.265068,1790106607277.504395,1790106607310.423096,32.918528
1635,39484,50000,3.158720,3.14159265359,0.01712735,0.545180,1790106607277.504395,1790106607310.423096,32.918528
1636,39249,50000,3.139920,3.14159265359,0.00167265,0.053242,1790106607277.504395,1790106607310.423096,32.918528
1637,39178,50000,3.134240,3.14159265359,0.00735265,0.234042,1790106607277.504395,1790106607310.423096,32.918528
1638,39390,50000,3.151200,3.14159265359,0.00960735,0.305811,1790106607277.504395,1790106607310.423096,32.918528
1639,39276,50000,3.142080,3.14159265359,0.00048735,0.015513,1790106607277.504395,1790106607310.423096,32.918528
1640,39286,50000,3.142880,3.14159265359,0.00128735,0.040978,1790106607277.504395,1790106607310.423096,32.918528
1641,39443,50000,3.155440,3.14159265359,0.01384735,0.440775,1790106607277.504395,1790106607310.423096,32.918528
1642,39380,50000,3.150400,3.14159265359,0.00880735,0.280347,1790106607277.504395,1790106607310.423096,32.918528
1643,39145,50000,3.131600,3.14159265359,0.00999265,0.318076,1790106607277.504395,1790106607310.423096,32.918528
1644,39126,50000,3.130080,3.14159265359,0.01151265,0.366459,1790106607277.504395,1790106607310.423096,32.918528
1645,39318,50000,3.145440,3.14159265359,0.00384735,0.122465,1790106607277.504395,1790106607310.423096,32.918528
1646,39361,50000,3.148880,3.14159265359,0.00728735,0.231963,1790106607277.504395,1790106607310.423096,32.918528
1647,39046,50000,3.123680,3.14159265359,0.01791265,0.570177,1790106607277.504395,1790106607310.423096,32.918528
1648,39299,50000,3.143920,3.14159265359,0.00232735,0.074082,1790106607277.504395,1790106607310.423096,32.918528
1649,39338,50000,3.147040,3.14159265359,0.00544735,0.173394,1790106607277.504395,1790106607310.423096,32.918528
1650,39243,50000,3.139440,3.14159265359,0.00215265,0.068521,1790106607277.504395,1790106607310.423096,32.918528
1651,39379,50000,3.150320,3.14159265359,0.00872735,0.277800,1790106607277.504395,1790106607310.423096,32.918528
1652,39243,50000,3.139440,3.14159265359,0.00215265,0.068521,1790106607277.504395,1790106607310.423096,32.918528
1653,39279,50000,3.142320,3.14159265359,0.00072735,0.023152,1790106607277.504395,1790106607310.423096,32.918528
1654,39352,50000,3.148160,3.14159265359,0.00656735,0.209045,1790106607277.504395,1790106607310.423096,32.918528
1655,39400,50000,3.152000,3.14159265359,0.01040735,0.331276,1790106607277.504395,1790106607310.423096,32.918528
1656,39333,50000,3.146640,3.14159265359,0.00504735,0.160662,1790106607277.504395,1790106607310.423096,32.918528
1657,39253,50000,3.140240,3.14159265359,0.00135265,0.043056,1790106607277.504395,1790106607310.423096,32.918528
1658,39282,50000,3.142560,3.14159265359,0.00096735,0.030792,1790106607277.504395,1790106607310.423096,32.918528
1659,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607310.423096,32.918528
1660,39405,50000,3.152400,3.14159265359,0.01080735,0.344009,1790106607277.504395,1790106607310.423096,32.918528
1661,39386,50000,3.150880,3.14159265359,0.00928735,0.295625,1790106607277.504395,1790106607310.423096,32.918528
1662,39138,50000,3.131040,3.14159265359,0.01055265,0.335901,1790106607277.504395,1790106607310.423096,32.918528
1663,39180,50000,3.134400,3.14159265359,0.00719265,0.228949,1790106607277.504395,1790106607310.423096,32.918528
1664,39111,50000,3.128880,3.14159265359,0.01271265,0.404656,1790106607277.504395,1790106607310.290039,32.785408
1665,39399,50000,3.151920,3.14159265359,0.01032735,0.328730,1790106607277.504395,1790106607310.290039,32.785408
1666,39294,50000,3.143520,3.14159265359,0.00192735,0.061349,1790106607277.504395,1790106607310.290039,32.785408
1667,39322,50000,3.145760,3.14159265359,0.00416735,0.132651,1790106607277.504395,1790106607310.290039,32.785408
1668,39407,50000,3.152560,3.14159265359,0.01096735,0.349101,1790106607277.504395,1790106607310.290039,32.785408
1669,39325,50000,3.146000,3.14159265359,0.00440735,0.140290,1790106607277.504395,1790106607310.290039,32.785408
1670,39199,50000,3.135920,3.14159265359,0.00567265,0.180566,1790106607277.504395,1790106607310.290039,32.785408
1671,39167,50000,3.133360,3.14159265359,0.00823265,0.262054,1790106607277.504395,1790106607310.290039,32.785408
1672,39204,50000,3.136320,3.14159265359,0.00527265,0.167834,1790106607277.504395,1790106607310.290039,32.785408
1673,39258,50000,3.140640,3.14159265359,0.00095265,0.030324,1790106607277.504395,1790106607310.290039,32.785408
1674,39225,50000,3.138000,3.14159265359,0.00359265,0.114358,1790106607277.504395,1790106607310.290039,32.785408
1675,39123,50000,3.129840,3.14159265359,0.01175265,0.374099,1790106607277.504395,1790106607310.290039,32.785408
1676,39337,50000,3.146960,3.14159265359,0.00536735,0.170848,1790106607277.504395,1790106607310.290039,32.785408
1677,39315,50000,3.145200,3.14159265359,0.00360735,0.114825,1790106607277.504395,1790106607310.290039,32.785408
1678,39382,50000,3.150560,3.14159265359,0.00896735,0.285440,1790106607277.504395,1790106607310.290039,32.785408
1679,39240,50000,3.139200,3.14159265359,0.00239265,0.076161,1790106607277.504395,1790106607310.290039,32.785408
1680,39308,50000,3.144640,3.14159265359,0.00304735,0.097000,1790106607277.504395,1790106607310.290039,32.785408
1681,39161,50000,3.132880,3.14159265359,0.00871265,0.277332,1790106607277.504395,1790106607310.290039,32.785408
1682,39253,50000,3.140240,3.14159265359,0.00135265,0.043056,1790106607277.504395,1790106607310.290039,32.785408
1683,39512,50000,3.160960,3.14159265359,0.01936735,0.616482,1790106607277.504395,1790106607310.290039,32.785408
1684,39336,50000,3.146880,3.14159265359,0.00528735,0.168301,1790106607277.504395,1790106607310.290039,32.785408
1685,39183,50000,3.134640,3.14159265359,0.00695265,0.221310,1790106607277.504395,1790106607310.290039,32.785408
1686,39119,50000,3.129520,3.14159265359,0.01207265,0.384284,1790106607277.504395,1790106607310.290039,32.785408
1687,39368,50000,3.149440,3.14159265359,0.00784735,0.249789,1790106607277.504395,1790106607310.290039,32.785408
1688,39350,50000,3.148000,3.14159265359,0.00640735,0.203952,1790106607277.504395,1790106607310.290039,32.785408
1689,39348,50000,3.147840,3.14159265359,0.00624735,0.198859,1790106607277.504395,1790106607310.290039,32.785408
1690,39308,50000,3.144640,3.14159265359,0.00304735,0.097000,1790106607277.504395,1790106607310.290039,32.785408
1691,39204,50000,3.136320,3.14159265359,0.00527265,0.167834,1790106607277.504395,1790106607310.290039,32.785408
1692,39290,50000,3.143200,3.14159265359,0.00160735,0.051163,1790106607277.504395,1790106607310.290039,32.785408
1693,39206,50000,3.136480,3.14159265359,0.00511265,0.162741,1790106607277.504395,1790106607310.290039,32.785408
1694,39256,50000,3.140480,3.14159265359,0.00111265,0.035417,1790106607277.504395,1790106607310.290039,32.785408
1695,39239,50000,3.139120,3.14159265359,0.00247265,0.078707,1790106607277.504395,1790106607310.290039,32.785408
1696,39306,50000,3.144480,3.14159265359,0.00288735,0.091907,1790106607277.504395,1790106607310.404541,32.900096
1697,39276,50000,3.142080,3.14159265359,0.00048735,0.015513,1790106607277.504395,1790106607310.404541,32.900096
1698,39466,50000,3.157280,3.14159265359,0.01568735,0.499344,1790106607277.504395,1790106607310.404541,32.900096
1699,39207,50000,3.136560,3.14159265359,0.00503265,0.160194,1790106607277.504395,1790106607310.404541,32.900096
1700,39304,50000,3.144320,3.14159265359,0.00272735,0.086814,1790106607277.504395,1790106607310.404541,32.900096
1701,39315,50000,3.145200,3.14159265359,0.00360735,0.114825,1790106607277.504395,1790106607310.404541,32.900096
1702,39279,50000,3.142320,3.14159265359,0.00072735,0.023152,1790106607277.504395,1790106607310.404541,32.900096
1703,39281,50000,3.142480,3.14159265359,0.00088735,0.028245,1790106607277.504395,1790106607310.404541,32.900096
1704,39165,50000,3.133200,3.14159265359,0.00839265,0.267146,1790106607277.504395,1790106607310.404541,32.900096
1705,39315,50000,3.145200,3.14159265359,0.00360735,0.114825,1790106607277.504395,1790106607310.404541,32.900096
1706,39326,50000,3.146080,3.14159265359,0.00448735,0.142837,1790106607277.504395,1790106607310.404541,32.900096
1707,39292,50000,3.143360,3.14159265359,0.00176735,0.056256,1790106607277.504395,1790106607310.404541,32.900096
1708,39164,50000,3.133120,3.14159265359,0.00847265,0.269693,1790106607277.504395,1790106607310.404541,32.900096
1709,39274,50000,3.141920,3.14159265359,0.00032735,0.010420,1790106607277.504395,1790106607310.404541,32.900096
1710,39147,50000,3.131760,3.14159265359,0.00983265,0.312983,1790106607277.504395,1790106607310.404541,32.900096
1711,39300,50000,3.144000,3.14159265359,0.00240735,0.076628,1790106607277.504395,1790106607310.404541,32.900096
1712,39362,50000,3.148960,3.14159265359,0.00736735,0.234510,1790106607277.504395,1790106607310.404541,32.900096
1713,39301,50000,3.144080,3.14159265359,0.00248735,0.079175,1790106607277.504395,1790106607310.404541,32.900096
1714,39206,50000,3.136480,3.14159265359,0.00511265,0.162741,1790106607277.504395,1790106607310.404541,32.900096
1715,39438,50000,3.155040,3.14159265359,0.01344735,0.428042,1790106607277.504395,1790106607310.404541,32.900096
1716,39283,50000,3.142640,3.14159265359,0.00104735,0.033338,1790106607277.504395,1790106607310.404541,32.900096
1717,39123,50000,3.129840,3.14159265359,0.01175265,0.374099,1790106607277.504395,1790106607310.404541,32.900096
1718,39273,50000,3.141840,3.14159265359,0.00024735,0.007873,1790106607277.504395,1790106607310.404541,32.900096
1719,39130,50000,3.130400,3.14159265359,0.01119265,0.356273,1790106607277.504395,1790106607310.404541,32.900096
1720,39152,50000,3.132160,3.14159265359,0.00943265,0.300251,1790106607277.504395,1790106607310.404541,32.900096
1721,39167,50000,3.133360,3.14159265359,0.00823265,0.262054,1790106607277.504395,1790106607310.404541,32.900096
1722,39323,50000,3.145840,3.14159265359,0.00424735,0.135197,1790106607277.504395,1790106607310.404541,32.900096
1723,39330,50000,3.146400,3.14159265359,0.00480735,0.153023,1790106607277.504395,1790106607310.404541,32.900096
1724,39144,50000,3.131520,3.14159265359,0.01007265,0.320623,1790106607277.504395,1790106607310.404541,32.900096
1725,39338,50000,3.147040,3.14159265359,0.00544735,0.173394,1790106607277.504395,1790106607310.404541,32.900096
1726,39336,50000,3.146880,3.14159265359,0.00528735,0.168301,1790106607277.504395,1790106607310.404541,32.900096
1727,39259,50000,3.140720,3.14159265359,0.00087265,0.027777,1790106607277.504395,1790106607310.404541,32.900096
1728,39129,50000,3.130320,3.14159265359,0.01127265,0.358820,1790106607277.504395,1790106607310.285889,32.781312
1729,39247,50000,3.139760,3.14159265359,0.00183265,0.058335,1790106607277.504395,1790106607310.285889,32.781312
1730,39327,50000,3.146160,3.14159265359,0.00456735,0.145383,1790106607277.504395,1790106607310.285889,32.781312
1731,39148,50000,3.131840,3.14159265359,0.00975265,0.310437,1790106607277.504395,1790106607310.285889,32.781312
1732,39156,50000,3.132480,3.14159265359,0.00911265,0.290065,1790106607277.504395,1790106607310.285889,32.781312
1733,39366,50000,3.149280,3.14159265359,0.00768735,0.244696,1790106607277.504395,1790106607310.285889,32.781312
1734,39151,50000,3.132080,3.14159265359,0.00951265,0.302797,1790106607277.504395,1790106607310.285889,32.781312
1735,39201,50000,3.136080,3.14159265359,0.00551265,0.175473,1790106607277.504395,1790106607310.285889,32.781312
1736,39288,50000,3.143040,3.14159265359,0.00144735,0.046070,1790106607277.504395,1790106607310.285889,32.781312
1737,39391,50000,3.151280,3.14159265359,0.00968735,0.308358,1790106607277.504395,1790106607310.285889,32.781312
1738,39236,50000,3.138880,3.14159265359,0.00271265,0.086346,1790106607277.504395,1790106607310.285889,32.781312
1739,39308,50000,3.144640,3.14159265359,0.00304735,0.097000,1790106607277.504395,1790106607310.285889,32.781312
1740,39407,50000,3.152560,3.14159265359,0.01096735,0.349101,1790106607277.504395,1790106607310.285889,32.781312
1741,39247,50000,3.139760,3.14159265359,0.00183265,0.058335,1790106607277.504395,1790106607310.285889,32.781312
1742,39365,50000,3.149200,3.14159265359,0.00760735,0.242149,1790106607277.504395,1790106607310.285889,32.781312
1743,39207,50000,3.136560,3.14159265359,0.00503265,0.160194,1790106607277.504395,1790106607310.285889,32.781312
1744,39433,50000,3.154640,3.14159265359,0.01304735,0.415310,1790106607277.504395,1790106607310.285889,32.781312
1745,39130,50000,3.130400,3.14159265359,0.01119265,0.356273,1790106607277.504395,1790106607310.285889,32.781312
1746,39145,50000,3.131600,3.14159265359,0.00999265,0.318076,1790106607277.504395,1790106607310.285889,32.781312
1747,39332,50000,3.146560,3.14159265359,0.00496735,0.158116,1790106607277.504395,1790106607310.285889,32.781312
1748,39311,50000,3.144880,3.14159265359,0.00328735,0.104639,1790106607277.504395,1790106607310.285889,32.781312
1749,39174,50000,3.133920,3.14159265359,0.00767265,0.244228,1790106607277.504395,1790106607310.285889,32.781312
1750,39281,50000,3.142480,3.14159265359,0.00088735,0.028245,1790106607277.504395,1790106607310.285889,32.781312
1751,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607310.285889,32.781312
1752,39222,50000,3.137760,3.14159265359,0.00383265,0.121997,1790106607277.504395,1790106607310.285889,32.781312
1753,39386,50000,3.150880,3.14159265359,0.00928735,0.295625,1790106607277.504395,1790106607310.285889,32.781312
1754,39230,50000,3.138400,3.14159265359,0.00319265,0.101625,1790106607277.504395,1790106607310.285889,32.781312
1755,39318,50000,3.145440,3.14159265359,0.00384735,0.122465,1790106607277.504395,1790106607310.285889,32.781312
1756,39273,50000,3.141840,3.14159265359,0.00024735,0.007873,1790106607277.504395,1790106607310.285889,32.781312
1757,39294,50000,3.143520,3.14159265359,0.00192735,0.061349,1790106607277.504395,1790106607310.285889,32.781312
1758,39261,50000,3.140880,3.14159265359,0.00071265,0.022684,1790106607277.504395,1790106607310.285889,32.781312
1759,39245,50000,3.139600,3.14159265359,0.00199265,0.063428,1790106607277.504395,1790106607310.285889,32.781312
1760,39384,50000,3.150720,3.14159265359,0.00912735,0.290532,1790106607277.504395,1790106607310.321777,32.817152
1761,39333,50000,3.146640,3.14159265359,0.00504735,0.160662,1790106607277.504395,1790106607310.321777,32.817152
1762,39153,50000,3.132240,3.14159265359,0.00935265,0.297704,1790106607277.504395,1790106607310.321777,32.817152
1763,39306,50000,3.144480,3.14159265359,0.00288735,0.091907,1790106607277.504395,1790106607310.321777,32.817152
1764,39195,50000,3.135600,3.14159265359,0.00599265,0.190752,1790106607277.504395,1790106607310.321777,32.817152
1765,39226,50000,3.138080,3.14159265359,0.00351265,0.111811,1790106607277.504395,1790106607310.321777,32.817152
1766,39305,50000,3.144400,3.14159265359,0.00280735,0.089361,1790106607277.504395,1790106607310.321777,32.817152
